# room=440065813_vcom host=192.168.1.195 port=4901
[08:35:06.636][RX] 72782030  |  rx 0
[08:35:29.151][RX] 202020202020202020205b75696e7431365d206c656e67746842797465733a20  |            [uint16] lengthBytes: 
[08:35:29.155][RX] 72616e67652036342d52585f4255464645525f53495a450d0a73  |  range 64-RX_BUFFER_SIZE\r\ns
[08:35:29.157][RX] 657454784669666f202020202020202020202053657420746865207472616e73  |  etTxFifo           Set the trans
[08:35:29.160][RX] 6d697420627566666572206c656e6774682e0d0a202020202020  |  mit buffer length.\r\n      
[08:35:29.161][RX] 20202020202020202020202020205b75696e7431365d206c656e677468427974  |                [uint16] lengthByt
[08:35:29.164][RX] 65733a2072616e67652036342d54585f4255464645525f5349  |  es: range 64-TX_BUFFER_SI
[08:35:29.167][RX] 5a452c203020666f722064656661756c742073697a650d0a7365745478466966  |  ZE, 0 for default size\r\nsetTxFif
[08:35:29.172][RX] 6f5468726573686f6c64202053657420746865205458204649464f20416c6d6f737420456d707479207468726573686f6c642e0d0a2020202020  |  oThreshold  Set the TX FIFO Almost Empty threshold.\r\n     
[08:35:29.175][RX] 2020202020202020202020202020205b75696e7431365d2074  |                 [uint16] t
[08:35:29.176][RX] 68726573686f6c6442797465733a2062656c6f77207768696368207468652065  |  hresholdBytes: below which the e
[08:35:29.179][RX] 76656e742074726967676572730d0a73657452784669666f5468  |  vent triggers\r\nsetRxFifoTh
[08:35:29.182][RX] 726573686f6c64202053657420746865205258204649464f20416c6d6f737420  |  reshold  Set the RX FIFO Almost 
[08:35:29.185][RX] 46756c6c207468726573686f6c642e0d0a2020202020202020  |  Full threshold.\r\n        
[08:35:29.186][RX] 2020202020202020202020205b75696e7431365d207468726573686f6c644279  |              [uint16] thresholdBy
[08:35:29.190][RX] 7465733a2061626f766520776869636820746865206576656e74  |  tes: above which the event
[08:35:29.192][RX] 2074726967676572730d0a6669666f4d6f6465546573744f7074696f6e73204d  |   triggers\r\nfifoModeTestOptions M
[08:35:29.195][RX] 616e75616c20636f6e74726f6c206f766572205241494c7465  |  anual control over RAILte
[08:35:29.196][RX] 7374204649464f20616374696f6e732e0d0a2020202020202020202020202020  |  st FIFO actions.\r\n              
[08:35:29.200][RX] 2020202020205b75696e74385d2074784669666f3a20313d4d61  |        [uint8] txFifo: 1=Ma
[08:35:29.202][RX] 6e75616c20303d4175746f6d617469630d0a2020202020202020202020202020  |  nual 0=Automatic\r\n              
[08:35:29.205][RX] 2020202020205b75696e74385d2072784669666f3a20313d4d61  |        [uint8] rxFifo: 1=Ma
[08:35:29.206][RX] 6e75616c20303d4175746f6d617469630d0a72784669666f4d616e75616c5265  |  nual 0=Automatic\r\nrxFifoManualRe
[08:35:29.210][RX] 6164202020205265616420616e64207072696e742062797465  |  ad    Read and print byte
[08:35:29.211][RX] 732066726f6d2072656365697665204649464f207768656e20696e206d616e75  |  s from receive FIFO when in manu
[08:35:29.215][RX] 616c206d6f64652e0d0a20202020202020202020202020202020  |  al mode.\r\n                
[08:35:29.216][RX] 202020205b75696e74385d20617070656e646564496e666f3a20313d696e636c  |      [uint8] appendedInfo: 1=incl
[08:35:29.219][RX] 756465207061636b6574206d657461646174610d0a20202020  |  ude packet metadata\r\n    
[08:35:29.222][RX] 202020202020202020202020202020205b75696e7431365d206279746573546f  |                  [uint16] bytesTo
[08:35:29.224][RX] 526561640d0a2020202020202020202020202020202020202020  |  Read\r\n                    
[08:35:29.227][RX] 5b75696e74386f70745d205b303d646f6e27745d20313d73686f772074696d65  |  [uint8opt] [0=don't] 1=show time
[08:35:29.230][RX] 7374616d7073207769746820617070656e646564496e666f0d  |  stamps with appendedInfo\r
[08:35:29.231][RX] 0a74784669666f4d616e75616c4c6f61642020202054727920746f206c6f6164  |  \ntxFifoManualLoad    Try to load
[08:35:29.235][RX] 206461746120696e746f20617661696c61626c65205458204649  |   data into available TX FI
[08:35:29.236][RX] 464f2073706163652e0d0a6669666f5265736574202020202020202020202052  |  FO space.\r\nfifoReset           R
[08:35:29.240][RX] 6573657420746865207472616e736d697420616e642f6f722072  |  eset the transmit and/or r
[08:35:29.241][RX] 656365697665204649464f2e0d0a202020202020202020202020202020202020  |  eceive FIFO.\r\n                  
[08:35:29.245][RX] 20205b75696e74385d2074783a20313d726573657420545820  |    [uint8] tx: 1=reset TX 
[08:35:29.246][RX] 4649464f0d0a20202020202020202020202020202020202020205b75696e7438  |  FIFO\r\n                    [uint8
[08:35:29.250][RX] 5d2072783a20313d7265736574205258204649464f0d0a61626f  |  ] rx: 1=reset RX FIFO\r\nabo
[08:35:29.251][RX] 727452785061636b65742020202020202049646c652074686520726164696f20  |  rtRxPacket       Idle the radio 
[08:35:29.255][RX] 73686f72746c792061667465722052582073796e6320776f72  |  shortly after RX sync wor
[08:35:29.256][RX] 6420646574656374696f6e2e0d0a202020202020202020202020202020202020  |  d detection.\r\n                  
[08:35:29.260][RX] 20205b75696e7433325d2061626f72744f666673657455730d0a  |    [uint32] abortOffsetUs\r\n
[08:35:29.261][RX] 7072696e74547841636b73202020202020202020436f6e74726f6c207072696e  |  printTxAcks         Control prin
[08:35:29.265][RX] 74696e67206f662054582041434b207061636b6574732e0d0a  |  ting of TX ACK packets.\r\n
[08:35:29.266][RX] 20202020202020202020202020202020202020205b75696e74385d205b303d44  |                      [uint8] [0=D
[08:35:29.270][RX] 697361626c655d20313d456e61626c650d0a636f6e6669675278  |  isable] 1=Enable\r\nconfigRx
[08:35:29.271][RX] 486f7070696e672020202020436f6e66696775726520616e205258204368616e  |  Hopping     Configure an RX Chan
[08:35:29.275][RX] 6e656c20486f7070696e672073657175656e63652e0d0a202020  |  nel Hopping sequence.\r\n   
[08:35:29.276][RX] 20202020202020202020202020202020205b75696e7433326f70745d20636861  |                   [uint32opt] cha
[08:35:29.280][RX] 6e6e656c20686f704d6f646520706172616d2064656c617955  |  nnel hopMode param delayU
[08:35:29.281][RX] 733a206120686f70277320636f6e6669672c0d0a202020202020202020202020  |  s: a hop's config,\r\n            
[08:35:29.284][RX] 2020202020202020202020202020202020202020726570656174  |                      repeat
[08:35:29.287][RX] 20666f72206164646974696f6e616c20686f7073202e2e2e0d0a202020202020  |   for additional hops ...\r\n      
[08:35:29.289][RX] 2020202020202020202020202020557365206e6f2061726775  |                Use no argu
[08:35:29.292][RX] 6d656e747320746f20676574205a2d5761766520726164696f20636f6e666967  |  ments to get Z-Wave radio config
[08:35:29.295][RX] 2064656661756c74732e0d0a656e61626c655278486f7070696e  |   defaults.\r\nenableRxHoppin
[08:35:29.298][RX] 672020202020436f6e74726f6c205258206368616e6e656c20686f7070696e67  |  g     Control RX channel hopping
[08:35:29.300][RX] 2070726576696f75736c7920636f6e666967757265642e0d0a  |   previously configured.\r\n
[08:35:29.301][RX] 20202020202020202020202020202020202020205b75696e74385d205b303d44  |                      [uint8] [0=D
[08:35:29.305][RX] 697361626c655d20313d456e61626c650d0a2020202020202020  |  isable] 1=Enable\r\n        
[08:35:29.306][RX] 2020202020202020202020205b75696e74386f70745d205b303d436f6e74696e  |              [uint8opt] [0=Contin
[08:35:29.310][RX] 75655d20313d526573746172742073657175656e63650d0a636f  |  ue] 1=Restart sequence\r\nco
[08:35:29.311][RX] 6e6669675278486f7070696e674f70747320436f6e666967757265206f707469  |  nfigRxHoppingOpts Configure opti
[08:35:29.315][RX] 6f6e7320666f72206120686f702e2055736520636f6e666967  |  ons for a hop. Use config
[08:35:29.316][RX] 5278486f7070696e672061667465722e0d0a2020202020202020202020202020  |  RxHopping after.\r\n              
[08:35:29.320][RX] 2020202020205b75696e74385d20686f70496e6465780d0a2020  |        [uint8] hopIndex\r\n  
[08:35:29.321][RX] 2020202020202020202020202020202020205b75696e74385d206f7074696f6e  |                    [uint8] option
[08:35:29.333][RX] 730d0a20202020202020202020202020202020202020205b696e74386f70745d20727373695468726573686f6c643a2064426d20666f7220746865207468726573686f6c64206f7074696f6e0d0a636f6e66696752784d756c7469486f7020202020436f6e666967757265206d756c74692d73  |  s\r\n                    [int8opt] rssiThreshold: dBm for the threshold option\r\nconfigRxMultiHop    Configure multi-s
[08:35:29.335][RX] 656e736520666f72206120686f702e2055736520636f6e6669  |  ense for a hop. Use confi
[08:35:29.338][RX] 675278486f7070696e672061667465722e0d0a20202020202020202020202020  |  gRxHopping after.\r\n             
[08:35:29.339][RX] 202020202020205b75696e74385d20686f70496e6465780d0a20  |         [uint8] hopIndex\r\n 
[08:35:29.343][RX] 202020202020202020202020202020202020205b75696e7433325d2073796e63  |                     [uint32] sync
[08:35:29.344][RX] 44657465637455730d0a20202020202020202020202020202020  |  DetectUs\r\n                
[08:35:29.348][RX] 202020205b75696e7433325d20707265616d626c6553656e736555730d0a2020  |      [uint32] preambleSenseUs\r\n  
[08:35:29.349][RX] 2020202020202020202020202020202020205b75696e743332  |                    [uint32
[08:35:29.353][RX] 5d2074696d696e6753656e736555730d0a202020202020202020202020202020  |  ] timingSenseUs\r\n               
[08:35:29.354][RX] 20202020205b75696e7433325d2074696d696e67526553656e73  |       [uint32] timingReSens
[08:35:29.358][RX] 6555730d0a6765745278486f7070696e67527373692020202047657420746865  |  eUs\r\ngetRxHoppingRssi    Get the
[08:35:29.359][RX] 206c6174657374205253534920666f72206120686f7070696e  |   latest RSSI for a hoppin
[08:35:29.363][RX] 67206368616e6e656c2e0d0a2020202020202020202020202020202020202020  |  g channel.\r\n                    
[08:35:29.364][RX] 5b75696e74385d20686f70496e6465780d0a737065637472756d  |  [uint8] hopIndex\r\nspectrum
[08:35:29.367][RX] 416e616c797a657220202020486f70206163726f73732061206368616e6e656c  |  Analyzer    Hop across a channel
[08:35:29.370][RX] 2072616e676520746f20736565207468652052535349206469  |   range to see the RSSI di
[08:35:29.371][RX] 73747269627574696f6e2e0d0a20202020202020202020202020202020202020  |  stribution.\r\n                   
[08:35:29.374][RX] 205b75696e74385d20313d53686f772041534349492d41727420  |   [uint8] 1=Show ASCII-Art 
[08:35:29.377][RX] 677261706820286e6f6e2d706172736561626c65206f7574707574290d0a2020  |  graph (non-parseable output)\r\n  
[08:35:29.380][RX] 2020202020202020202020202020202020205b75696e743136  |                    [uint16
[08:35:29.381][RX] 6f70745d206d696e4368616e6e656c3a205b305d2d36353533350d0a20202020  |  opt] minChannel: [0]-65535\r\n    
[08:35:29.385][RX] 202020202020202020202020202020205b75696e7431366f7074  |                  [uint16opt
[08:35:29.386][RX] 5d206d61784368616e6e656c3a20302d5b36353533355d0d0a20202020202020  |  ] maxChannel: 0-[65535]\r\n       
[08:35:29.390][RX] 202020202020202020202020204368616e6e656c2072616e6765  |               Channel range
[08:35:29.392][RX] 206973206c696d69746564206279207468652050485920616e6420627920686f  |   is limited by the PHY and by ho
[08:35:29.395][RX] 7070696e6727730d0a20202020202020202020202020202020  |  pping's\r\n                
[08:35:29.398][RX] 202020204d41585f4e554d4245525f4348414e4e454c532e0d0a636f6e666967  |      MAX_NUMBER_CHANNELS.\r\nconfig
[08:35:29.400][RX] 5278447574794379636c65202020436f6e666967757265205258  |  RxDutyCycle   Configure RX
[08:35:29.403][RX] 2044757479204379636c696e67206f66207468652072656365697665722e0d0a  |   Duty Cycling of the receiver.\r\n
[08:35:29.404][RX] 20202020202020202020202020202020202020205b75696e74  |                      [uint
[08:35:29.407][RX] 33325d20686f704d6f64650d0a20202020202020202020202020202020202020  |  32] hopMode\r\n                   
[08:35:29.410][RX] 205b696e7433325d20706172616d65746572287329207b73796e  |   [int32] parameter(s) {syn
[08:35:29.411][RX] 63557320707265616d55732074696d696e67557320726574696d696e6755737d  |  cUs preamUs timingUs retimingUs}
[08:35:29.415][RX] 0d0a20202020202020202020202020202020202020205b696e  |  \r\n                    [in
[08:35:29.416][RX] 7433325d2064656c617955730d0a202020202020202020202020202020202020  |  t32] delayUs\r\n                  
[08:35:29.420][RX] 20205b696e7433326f70745d206f7074696f6e730d0a20202020  |    [int32opt] options\r\n    
[08:35:29.421][RX] 202020202020202020202020202020205b696e7433326f70745d207273736954  |                  [int32opt] rssiT
[08:35:29.425][RX] 68726573686f6c643a2064426d20666f72207468652074687265  |  hreshold: dBm for the thre
[08:35:29.426][RX] 73686f6c64206f7074696f6e0d0a656e61626c655278447574794379636c6520  |  shold option\r\nenableRxDutyCycle 
[08:35:29.430][RX] 2020436f6e74726f6c2052582064757479206379636c696e67  |    Control RX duty cycling
[08:35:29.431][RX] 2070726576696f75736c7920636f6e666967757265642e0d0a20202020202020  |   previously configured.\r\n       
[08:35:29.435][RX] 202020202020202020202020205b75696e74385d204475747943  |               [uint8] DutyC
[08:35:29.436][RX] 79636c696e673a20303d44697361626c6520313d456e61626c650d0a20202020  |  ycling: 0=Disable 1=Enable\r\n    
[08:35:29.440][RX] 202020202020202020202020202020205b75696e74386f7074  |                  [uint8opt
[08:35:29.441][RX] 5d205363686564756c656457616b6575703a205b303d44697361626c655d2031  |  ] ScheduledWakeup: [0=Disable] 1
[08:35:29.445][RX] 3d456e61626c650d0a67657444656661756c7452784475747943  |  =Enable\r\ngetDefaultRxDutyC
[08:35:29.446][RX] 79636c65436f6e66696720476574207468652064656661756c74205258206475  |  ycleConfig Get the default RX du
[08:35:29.450][RX] 7479206379636c6520636f6e66696775726174696f6e2e0d0a  |  ty cycle configuration.\r\n
[08:35:29.451][RX] 7365745478416c74507265616d626c654c656e2053657420616c7465726e6174  |  setTxAltPreambleLen Set alternat
[08:35:29.455][RX] 6520545820707265616d626c65206c656e6774682c20656e6162  |  e TX preamble length, enab
[08:35:29.457][RX] 6c6564207669612074784f7074696f6e732e0d0a202020202020202020202020  |  led via txOptions.\r\n            
[08:35:29.460][RX] 20202020202020205b75696e7431365d20707265616d626c6542  |          [uint16] preambleB
[08:35:29.461][RX] 6974730d0a636f6e66696753796e63576f72647320202020205365742073796e  |  its\r\nconfigSyncWords     Set syn
[08:35:29.464][RX] 6320776f72647320616e64207468656972206c656e6774682e  |  c words and their length.
[08:35:29.467][RX] 2054686520726164696f206d757374206265206f66662e0d0a20202020202020  |   The radio must be off.\r\n       
[08:35:29.469][RX] 202020202020202020202020205b75696e74385d20626974733a  |               [uint8] bits:
[08:35:29.472][RX] 20322d33320d0a20202020202020202020202020202020202020205b75696e74  |   2-32\r\n                    [uint
[08:35:29.476][RX] 33325d2073796e63576f7264310d0a20202020202020202020  |  32] syncWord1\r\n          
[08:35:29.478][RX] 202020202020202020205b75696e7433326f70745d2073796e63576f7264323a  |            [uint32opt] syncWord2:
[08:35:29.479][RX] 205b73616d652061732073796e63576f7264315d0d0a67657453  |   [same as syncWord1]\r\ngetS
[08:35:29.482][RX] 796e63576f7264732020202020202020476574207468652073796e6320776f72  |  yncWords        Get the sync wor
[08:35:29.484][RX] 64206c656e67746820696e206269747320616e642076616c75  |  d length in bits and valu
[08:35:29.487][RX] 652873292e0d0a7072696e7452784572726f727320202020202020436f6e7472  |  e(s).\r\nprintRxErrors       Contr
[08:35:29.490][RX] 6f6c207072696e74696e67206f66205258206572726f72207061  |  ol printing of RX error pa
[08:35:29.491][RX] 636b6574732e0d0a20202020202020202020202020202020202020205b75696e  |  ckets.\r\n                    [uin
[08:35:29.496][RX] 74385d205b303d44697361626c655d20313d456e61626c650d0a7072696e745278467265714f6666736574732020436f6e74726f6c207072696e  |  t8] [0=Disable] 1=Enable\r\nprintRxFreqOffsets  Control prin
[08:35:29.499][RX] 74696e67206f66205258206672657175656e6379206f666673  |  ting of RX frequency offs
[08:35:29.502][RX] 6574732e0d0a20202020202020202020202020202020202020205b75696e7438  |  ets.\r\n                    [uint8
[08:35:29.505][RX] 5d205b303d44697361626c655d20313d456e61626c650d0a7072  |  ] [0=Disable] 1=Enable\r\npr
[08:35:29.506][RX] 696e744461746152617465732020202020205072696e74207468652064617461  |  intDataRates      Print the data
[08:35:29.510][RX] 207261746573206f66207468652063757272656e7420504859  |   rates of the current PHY
[08:35:29.511][RX] 2e0d0a73746f70496e66696e697465507265616d20202053746f707320616e20  |  .\r\nstopInfinitePream   Stops an 
[08:35:29.515][RX] 696e66696e69746520707265616d626c65207472616e736d6973  |  infinite preamble transmis
[08:35:29.517][RX] 73696f6e2e0d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f  |  sion.\r\n_________________________
[08:35:29.520][RX] 5f5f5f5f5f5f5f5f5f5f0d0a5f5f5f5f456e657267795f4d6f  |  __________\r\n____Energy_Mo
[08:35:29.522][RX] 6465735f616e645f52465f53656e73696e675f5f5f5f0d0a736c656570202020  |  des_and_RF_Sensing____\r\nsleep   
[08:35:29.524][RX] 202020202020202020202020536c65657020756e74696c205541  |              Sleep until UA
[08:35:29.527][RX] 525420696e707574206f722052462053656e7365642028696620656974686572  |  RT input or RF Sensed (if either
[08:35:29.529][RX] 20636f6e66696775726564292e0d0a2020202020202020202020  |   configured).\r\n           
[08:35:29.532][RX] 2020202020202020205b737472696e675d20656e657267794d6f64653a20302d  |           [string] energyMode: 0-
[08:35:29.534][RX] 345b68735d2c20666f7220454d315020757365203220776974  |  4[hs], for EM1P use 2 wit
[08:35:29.537][RX] 6820726164696f206f6e0d0a2020202020202020202020202020202020202020  |  h radio on\r\n                    
[08:35:29.539][RX] 5b75696e7433326f70745d204c65676163793a20526653656e73  |  [uint32opt] Legacy: RfSens
[08:35:29.542][RX] 6555730d0a202020202020202020202020202020202020202020202020202020  |  eUs\r\n                           
[08:35:29.545][RX] 20202020202020202020202020526642616e643a20303d6e6f  |               RfBand: 0=no
[08:35:29.547][RX] 6e652c313d47487a2c323d4d487a2c333d626f74680d0a202020202020202020  |  ne,1=GHz,2=MHz,3=both\r\n         
[08:35:29.550][RX] 20202020202020202020202020202020206f722053656c656374  |                   or Select
[08:35:29.551][RX] 6976653a2053796e63776f726442797465732053796e63776f72642052664261  |  ive: SyncwordBytes Syncword RfBa
[08:35:29.555][RX] 6e640d0a726673656e73652020202020202020202020202053  |  nd\r\nrfsense             S
[08:35:29.556][RX] 7461727420526653656e73696e672e0d0a202020202020202020202020202020  |  tart RfSensing.\r\n               
[08:35:29.560][RX] 20202020205b75696e7433325d204c65676163793a2052665365  |       [uint32] Legacy: RfSe
[08:35:29.561][RX] 6e736555733b2053656c6563746976653a2053796e63776f726442797465730d  |  nseUs; Selective: SyncwordBytes\r
[08:35:29.565][RX] 0a20202020202020202020202020202020202020205b75696e74  |  \n                    [uint
[08:35:29.567][RX] 33326f70745d204c65676163793a20526642616e643a20303d6e6f6e652c313d  |  32opt] Legacy: RfBand: 0=none,1=
[08:35:29.570][RX] 47487a2c323d4d487a2c333d626f74680d0a20202020202020  |  GHz,2=MHz,3=both\r\n       
[08:35:29.573][RX] 202020202020202020202020202020202020206f722053656c6563746976653a  |                     or Selective:
[08:35:29.574][RX] 2053796e63776f726420526642616e643a2061732061626f7665  |   Syncword RfBand: as above
[08:35:29.578][RX] 0d0a636f6e666967526653656e736557616b65757020436f6e66696775726520  |  \r\nconfigRfSenseWakeup Configure 
[08:35:29.579][RX] 524653656e73652053656c6563746976652057616b65757020  |  RFSense Selective Wakeup 
[08:35:29.583][RX] 50485920666f72207472616e736d697474696e672e0d0a736574526653656e73  |  PHY for transmitting.\r\nsetRfSens
[08:35:29.584][RX] 6554785061796c6f6164204c6f6164205458204649464f207769  |  eTxPayload Load TX FIFO wi
[08:35:29.588][RX] 746820526653656e73652053656c656374697665284f4f4b29204d6f64652077  |  th RfSense Selective(OOK) Mode w
[08:35:29.590][RX] 616b65207061636b65742e0d0a202020202020202020202020  |  ake packet.\r\n            
[08:35:29.592][RX] 20202020202020205b75696e74385d2073796e63776f72644e756d4279746573  |          [uint8] syncwordNumBytes
[08:35:29.595][RX] 3a20312d340d0a20202020202020202020202020202020202020  |  : 1-4\r\n                   
[08:35:29.596][RX] 205b75696e7433325d2073796e63576f72643a2073656e742066726f6d206c65  |   [uint32] syncWord: sent from le
[08:35:29.599][RX] 61737420746f206d6f7374207369676e69666963616e742062  |  ast to most significant b
[08:35:29.601][RX] 7974650d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f0d0a  |  yte\r\n_________________________\r\n
[08:35:29.604][RX] 5f5f5f5f416464726573735f46696c746572696e675f5f5f5f0d  |  ____Address_Filtering____\r
[08:35:29.607][RX] 0a636f6e6669674164647265737346696c74657220436f6e6669677572652074  |  \nconfigAddressFilter Configure t
[08:35:29.610][RX] 68652061646472657373732066696c7465722e0d0a2020202020  |  he addresss filter.\r\n     
[08:35:29.611][RX] 2020202020202020202020202020205b75696e7433325d206d61746368546162  |                 [uint32] matchTab
[08:35:29.615][RX] 6c650d0a20202020202020202020202020202020202020205b  |  le\r\n                    [
[08:35:29.616][RX] 75696e74386f70745d206f6666736574302073697a6530206f66667365743120  |  uint8opt] offset0 size0 offset1 
[08:35:29.620][RX] 73697a6531202e2e2e0d0a202020202020202020202020202020  |  size1 ...\r\n               
[08:35:29.621][RX] 2020202020456e746572206d6f7265206f66667365747320616e642073697a65  |       Enter more offsets and size
[08:35:29.625][RX] 732069662072657175697265642e0d0a736574416464726573  |  s if required.\r\nsetAddres
[08:35:29.627][RX] 7346696c746572696e6720436f6e74726f6c20616464726573732066696c7465  |  sFiltering Control address filte
[08:35:29.630][RX] 72696e672e0d0a20202020202020202020202020202020202020  |  ring.\r\n                   
[08:35:29.633][RX] 205b75696e74385d20303d44697361626c6520313d456e61626c650d0a676574  |   [uint8] 0=Disable 1=Enable\r\nget
[08:35:29.634][RX] 4164647265737346696c746572696e67204765742074686520  |  AddressFiltering Get the 
[08:35:29.637][RX] 63757272656e74207374617465206f6620616464726573732066696c74657269  |  current state of address filteri
[08:35:29.640][RX] 6e672e0d0a7072696e7441646472657373657320202020202050  |  ng.\r\nprintAddresses      P
[08:35:29.641][RX] 72696e74207468652063757272656e7420616464726573732066696c74657269  |  rint the current address filteri
[08:35:29.645][RX] 6e67206164647265737365732e0d0a7365744164647265737320  |  ng addresses.\r\nsetAddress 
[08:35:29.646][RX] 20202020202020202053657420612073706563696669632066696c746572696e  |           Set a specific filterin
[08:35:29.650][RX] 6720616464726573732076616c75652e0d0a20202020202020  |  g address value.\r\n       
[08:35:29.651][RX] 202020202020202020202020205b75696e74385d206669656c643a20302d310d  |               [uint8] field: 0-1\r
[08:35:29.655][RX] 0a20202020202020202020202020202020202020205b75696e74  |  \n                    [uint
[08:35:29.656][RX] 385d2066696c746572496e6465783a20302d330d0a2020202020202020202020  |  8] filterIndex: 0-3\r\n           
[08:35:29.660][RX] 2020202020202020205b75696e74386f70745d206164647242  |           [uint8opt] addrB
[08:35:29.661][RX] 7974653020616464724279746531202e2e2e206164647242797465370d0a7365  |  yte0 addrByte1 ... addrByte7\r\nse
[08:35:29.665][RX] 74416464726573734d61736b2020202020205365742061207370  |  tAddressMask      Set a sp
[08:35:29.666][RX] 6563696669632066696c746572696e672061646472657373206d61736b2e0d0a  |  ecific filtering address mask.\r\n
[08:35:29.670][RX] 20202020202020202020202020202020202020205b75696e74  |                      [uint
[08:35:29.671][RX] 385d206669656c643a20302d310d0a2020202020202020202020202020202020  |  8] field: 0-1\r\n                 
[08:35:29.675][RX] 2020205b75696e74386f70745d206269744d61736b0d0a736574  |     [uint8opt] bitMask\r\nset
[08:35:29.676][RX] 41646472657373456e61626c6520202020436f6e74726f6c2061646472657373  |  AddressEnable    Control address
[08:35:29.680][RX] 2066696c746572696e6720666f72206120737065636966696320  |   filtering for a specific 
[08:35:29.681][RX] 616464726573732e0d0a20202020202020202020202020202020202020205b75  |  address.\r\n                    [u
[08:35:29.685][RX] 696e74385d206669656c643a20302d310d0a20202020202020  |  int8] field: 0-1\r\n       
[08:35:29.686][RX] 202020202020202020202020205b75696e74385d2066696c746572496e646578  |               [uint8] filterIndex
[08:35:29.690][RX] 3a20302d330d0a20202020202020202020202020202020202020  |  : 0-3\r\n                   
[08:35:29.691][RX] 205b75696e74385d20303d44697361626c6520313d456e61626c650d0a5f5f5f  |   [uint8] 0=Disable 1=Enable\r\n___
[08:35:29.695][RX] 5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f0d0a  |  _______________________\r\n
[08:35:29.696][RX] 5f5f5f5f4572726f725f526174655f54657374696e675f5f5f5f0d0a70657252  |  ____Error_Rate_Testing____\r\nperR
[08:35:29.700][RX] 7820202020202020202020202020202053746172742061205061  |  x               Start a Pa
[08:35:29.701][RX] 636b6574204572726f72205261746520746573742e2027706572527820302030  |  cket Error Rate test. 'perRx 0 0
[08:35:29.704][RX] 272073746f707320746573742e0d0a20202020202020202020  |  ' stops test.\r\n          
[08:35:29.707][RX] 202020202020202020205b75696e7433325d206e756d626572206f6620706163  |            [uint32] number of pac
[08:35:29.710][RX] 6b6574730d0a2020202020202020202020202020202020202020  |  kets\r\n                    
[08:35:29.713][RX] 5b75696e7433325d2064656c617955730d0a7065725374617475732020202020  |  [uint32] delayUs\r\nperStatus     
[08:35:29.716][RX] 2020202020204765742074686520504552207465737420726573  |        Get the PER test res
[08:35:29.717][RX] 756c74732e20416c736f207365652073746174757320636f6d6d616e642e0d0a  |  ults. Also see status command.\r\n
[08:35:29.720][RX] 736574426572436f6e6669672020202020202020536574206e  |  setBerConfig        Set n
[08:35:29.721][RX] 756d626572206f6620627974657320746f207265636569766520696e20424552  |  umber of bytes to receive in BER
[08:35:29.725][RX] 206d6f64652e0d0a202020202020202020202020202020202020  |   mode.\r\n                  
[08:35:29.727][RX] 20205b75696e7433325d206e756d626572206f662062797465733a20303d6d61  |    [uint32] number of bytes: 0=ma
[08:35:29.730][RX] 78696d756d2028353336383730393131290d0a626572527820  |  ximum (536870911)\r\nberRx 
[08:35:29.733][RX] 2020202020202020202020202020436f6e74726f6c2042455220726563656976  |                Control BER receiv
[08:35:29.734][RX] 65206d6f64652e0d0a2020202020202020202020202020202020  |  e mode.\r\n                 
[08:35:29.738][RX] 2020205b75696e74385d20303d44697361626c6520313d456e61626c650d0a62  |     [uint8] 0=Disable 1=Enable\r\nb
[08:35:29.740][RX] 65725374617475732020202020202020202020476574207374  |  erStatus           Get st
[08:35:29.742][RX] 61747573206f662063757272656e74206f72206c617374204245522074657374  |  atus of current or last BER test
[08:35:29.745][RX] 2e0d0a2020202020202020202020202020202020202020537461  |  .\r\n                    Sta
[08:35:29.747][RX] 74757320697320726573657420627920736574426572436f6e66696720616e64  |  tus is reset by setBerConfig and
[08:35:29.750][RX] 20626572527820656e61626c652e0d0a5f5f5f5f5f5f5f5f5f5f  |   berRx enable.\r\n__________
[08:35:29.751][RX] 5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f0d0a5f5f5f5f4c697374656e  |  ____________________\r\n____Listen
[08:35:29.755][RX] 5f4265666f72655f54616c6b5f4c42545f5f5f5f0d0a736574  |  _Before_Talk_LBT____\r\nset
[08:35:29.756][RX] 4c62744d6f64652020202020202020202053686f772f53657420746865204c42  |  LbtMode          Show/Set the LB
[08:35:29.760][RX] 54206d6f646520666f72207472616e736d6974732e0d0a202020  |  T mode for transmits.\r\n   
[08:35:29.761][RX] 20202020202020202020202020202020205b737472696e676f70745d20276f66  |                   [stringopt] 'of
[08:35:29.765][RX] 66272f2763736d61272f276c6274270d0a6765744c62745061  |  f'/'csma'/'lbt'\r\ngetLbtPa
[08:35:29.768][RX] 72616d732020202020202020476574207468652063757272656e74204c425420  |  rams        Get the current LBT 
[08:35:29.770][RX] 706172616d65746572732e0d0a7365744c6274506172616d7320  |  parameters.\r\nsetLbtParams 
[08:35:29.773][RX] 20202020202020536574204c425420706172616d65746572732e0d0a20202020  |         Set LBT parameters.\r\n    
[08:35:29.774][RX] 202020202020202020202020202020205b75696e74385d206d  |                  [uint8] m
